Epoch = 0, Training loss = 0.073345
Predicted cost: 8.600789, actual cost: 9.134480, loss: 0.284826
Predicted cost: 0.192212, actual cost: 0.198460, loss: 0.000039
Predicted cost: 0.000000, actual cost: 0.000057, loss: 0.000000
Predicted cost: 0.399970, actual cost: 0.687804, loss: 0.082849
Predicted cost: 0.000000, actual cost: 0.011167, loss: 0.000125
Predicted cost: 0.000000, actual cost: 0.011378, loss: 0.000129
Predicted cost: 0.203077, actual cost: 0.645567, loss: 0.195797
Predicted cost: 0.000000, actual cost: 0.000095, loss: 0.000000
Predicted cost: 1.135053, actual cost: 0.722550, loss: 0.170158
Predicted cost: 0.000000, actual cost: 0.000000, loss: 0.000000
Predicted cost: 0.914230, actual cost: 1.398235, loss: 0.234262
Predicted cost: 1.316266, actual cost: 1.848352, loss: 0.283115
Predicted cost: 2.250983, actual cost: 2.473584, loss: 0.049551
Predicted cost: 0.465568, actual cost: 0.714055, loss: 0.061746
Predicted cost: 1.590380, actual cost: 1.285079, loss: 0.093208
Predicted cost: 6.629014, actual cost: 5.627344, loss: 1.003344
Predicted cost: 0.467365, actual cost: 0.564399, loss: 0.009416
Predicted cost: 0.000000, actual cost: 0.000000, loss: 0.000000
Predicted cost: 0.013106, actual cost: 0.000000, loss: 0.000172
Predicted cost: 5.972238, actual cost: 8.365869, loss: 5.729469
Predicted cost: 0.275542, actual cost: 0.023490, loss: 0.063530
Predicted cost: 0.877890, actual cost: 1.067485, loss: 0.035946
Predicted cost: 0.136323, actual cost: 0.024856, loss: 0.012425
Predicted cost: 0.111696, actual cost: 0.378558, loss: 0.071215
Predicted cost: 0.031400, actual cost: 0.002571, loss: 0.000831
Predicted cost: 0.000000, actual cost: 0.069342, loss: 0.004808
Predicted cost: 0.546682, actual cost: 0.812657, loss: 0.070743
Predicted cost: 1.191732, actual cost: 0.751214, loss: 0.194056
Predicted cost: 2.220850, actual cost: 2.002169, loss: 0.047822
Predicted cost: 0.258439, actual cost: 0.096402, loss: 0.026256
Predicted cost: 1.526039, actual cost: 1.209624, loss: 0.100118
Predicted cost: 0.000000, actual cost: 0.078328, loss: 0.006135
Predicted cost: 0.148012, actual cost: 0.078210, loss: 0.004872
Predicted cost: 0.750863, actual cost: 0.677576, loss: 0.005371
Predicted cost: 0.191565, actual cost: 0.000000, loss: 0.036697
Predicted cost: 2.257775, actual cost: 5.781925, loss: 12.419631
Predicted cost: 2.738721, actual cost: 2.744134, loss: 0.000029
Predicted cost: 0.626896, actual cost: 0.804842, loss: 0.031665
Predicted cost: 8.917649, actual cost: 9.181763, loss: 0.069756
Predicted cost: 0.061279, actual cost: 0.000038, loss: 0.003750
Predicted cost: 0.000000, actual cost: 0.000445, loss: 0.000000
Predicted cost: 1.791371, actual cost: 2.130252, loss: 0.114840
Predicted cost: 9.553995, actual cost: 9.013767, loss: 0.291846
Predicted cost: 0.000000, actual cost: 0.192784, loss: 0.037166
Predicted cost: 0.000000, actual cost: 0.066821, loss: 0.004465
Predicted cost: 0.453118, actual cost: 0.963074, loss: 0.260055
Predicted cost: 0.000000, actual cost: 0.000003, loss: 0.000000
Predicted cost: 1.545296, actual cost: 2.472867, loss: 0.860387
Predicted cost: 1.234436, actual cost: 0.813521, loss: 0.177170
Predicted cost: 0.047556, actual cost: 0.003487, loss: 0.001942
Predicted cost: 1.505280, actual cost: 2.153486, loss: 0.420172
Predicted cost: 0.182766, actual cost: 0.018854, loss: 0.026867
Predicted cost: 4.989918, actual cost: 5.560148, loss: 0.325162
Predicted cost: 1.939616, actual cost: 0.806629, loss: 1.283659
Predicted cost: 0.000000, actual cost: 0.127222, loss: 0.016186
Predicted cost: 0.000000, actual cost: 0.058395, loss: 0.003410
Predicted cost: 8.977994, actual cost: 9.397513, loss: 0.175997
Predicted cost: 1.074491, actual cost: 0.933709, loss: 0.019820
Predicted cost: 0.205679, actual cost: 0.000897, loss: 0.041936
Predicted cost: 0.494948, actual cost: 0.381449, loss: 0.012882
Predicted cost: 5.512417, actual cost: 5.599699, loss: 0.007618
Predicted cost: 0.827356, actual cost: 1.152105, loss: 0.105462
Predicted cost: 1.968330, actual cost: 1.095616, loss: 0.761629
Predicted cost: 0.000000, actual cost: 0.010177, loss: 0.000104
Predicted cost: 0.884008, actual cost: 0.113449, loss: 0.593762
Predicted cost: 0.000000, actual cost: 0.000719, loss: 0.000001
Predicted cost: 1.046500, actual cost: 0.000000, loss: 1.095162
Predicted cost: 0.009501, actual cost: 0.000533, loss: 0.000080
Predicted cost: 1.078653, actual cost: 0.702690, loss: 0.141348
Predicted cost: 0.451139, actual cost: 0.240549, loss: 0.044348
Predicted cost: 0.058556, actual cost: 0.000439, loss: 0.003378
Predicted cost: 0.392723, actual cost: 0.380655, loss: 0.000146
Predicted cost: 0.021518, actual cost: 0.000000, loss: 0.000463
Predicted cost: 1.293746, actual cost: 0.587812, loss: 0.498343
Predicted cost: 0.007580, actual cost: 0.078697, loss: 0.005058
Predicted cost: 1.891985, actual cost: 1.734854, loss: 0.024690
Predicted cost: 0.271618, actual cost: 0.000259, loss: 0.073636
Predicted cost: 0.282162, actual cost: 0.175236, loss: 0.011433
Predicted cost: 0.253282, actual cost: 0.542226, loss: 0.083489
Predicted cost: 0.037740, actual cost: 0.340254, loss: 0.091515
Predicted cost: 4.365396, actual cost: 4.184987, loss: 0.032547
Predicted cost: 5.829764, actual cost: 7.919856, loss: 4.368484
Predicted cost: 0.214211, actual cost: 0.000000, loss: 0.045886
Predicted cost: 0.887611, actual cost: 1.506200, loss: 0.382653
Predicted cost: 0.876245, actual cost: 0.726413, loss: 0.022450
Predicted cost: 0.000000, actual cost: 0.000000, loss: 0.000000
Predicted cost: 0.000000, actual cost: 0.047082, loss: 0.002217
Predicted cost: 1.572171, actual cost: 2.313618, loss: 0.549744
Predicted cost: 0.504253, actual cost: 0.198937, loss: 0.093218
Predicted cost: 0.154458, actual cost: 0.292555, loss: 0.019071
Predicted cost: 10.192264, actual cost: 7.216345, loss: 8.856092
Predicted cost: 2.520545, actual cost: 1.667758, loss: 0.727247
Predicted cost: 8.742654, actual cost: 7.128302, loss: 2.606132
Predicted cost: 0.000000, actual cost: 0.701928, loss: 0.492703
Predicted cost: 3.243204, actual cost: 7.014848, loss: 14.225303
Predicted cost: 0.148349, actual cost: 0.000000, loss: 0.022007
Predicted cost: 1.039544, actual cost: 1.283384, loss: 0.059458
Predicted cost: 0.271379, actual cost: 0.013304, loss: 0.066603
Predicted cost: 0.000000, actual cost: 0.000764, loss: 0.000001
Predicted cost: 0.000000, actual cost: 0.104520, loss: 0.010924
Predicted cost: 3.742404, actual cost: 3.202562, loss: 0.291430
Predicted cost: 0.000000, actual cost: 0.002547, loss: 0.000006
Predicted cost: 1.983345, actual cost: 2.320730, loss: 0.113829
Predicted cost: 0.000000, actual cost: 0.000000, loss: 0.000000
Predicted cost: 1.663780, actual cost: 1.846623, loss: 0.033432
Predicted cost: 6.683357, actual cost: 5.628377, loss: 1.112983
Predicted cost: 0.000000, actual cost: 0.009429, loss: 0.000089
Predicted cost: 0.033572, actual cost: 0.003697, loss: 0.000893
Predicted cost: 0.000000, actual cost: 0.000000, loss: 0.000000
Predicted cost: 0.276608, actual cost: 0.004062, loss: 0.074281
Predicted cost: 0.337004, actual cost: 0.002795, loss: 0.111696
Predicted cost: 2.606916, actual cost: 2.544882, loss: 0.003848
Predicted cost: 1.632314, actual cost: 1.761864, loss: 0.016783
Predicted cost: 1.395913, actual cost: 1.962110, loss: 0.320579
Predicted cost: 0.559634, actual cost: 0.162987, loss: 0.157329
Predicted cost: 0.114193, actual cost: 0.000000, loss: 0.013040
Predicted cost: 0.024522, actual cost: 0.004502, loss: 0.000401
Predicted cost: 0.000000, actual cost: 0.221908, loss: 0.049243
Predicted cost: 1.695028, actual cost: 2.165901, loss: 0.221722
Predicted cost: 0.045492, actual cost: 0.001289, loss: 0.001954
Predicted cost: 0.980612, actual cost: 0.839450, loss: 0.019927
Predicted cost: 0.076685, actual cost: 0.165429, loss: 0.007875
Predicted cost: 0.000000, actual cost: 0.061150, loss: 0.003739
Predicted cost: 0.081014, actual cost: 0.315345, loss: 0.054911
Predicted cost: 0.415026, actual cost: 0.033256, loss: 0.145748
Predicted cost: 0.000000, actual cost: 0.001421, loss: 0.000002
Predicted cost: 0.275542, actual cost: 0.023531, loss: 0.063509
Predicted cost: 2.652896, actual cost: 3.068579, loss: 0.172793
Predicted cost: 0.000000, actual cost: 0.000025, loss: 0.000000
Predicted cost: 9.972470, actual cost: 15.681982, loss: 32.598526
Predicted cost: 3.223656, actual cost: 2.428834, loss: 0.631741
Predicted cost: 5.636543, actual cost: 8.582190, loss: 8.676835
Predicted cost: 0.079898, actual cost: 0.274898, loss: 0.038025
Predicted cost: 0.000000, actual cost: 0.001811, loss: 0.000003
Predicted cost: 1.780639, actual cost: 1.421990, loss: 0.128629
Predicted cost: 0.000000, actual cost: 0.000003, loss: 0.000000
Predicted cost: 0.213039, actual cost: 0.001618, loss: 0.044699
Predicted cost: 0.086094, actual cost: 0.000291, loss: 0.007362
Predicted cost: 0.081152, actual cost: 0.009117, loss: 0.005189
Predicted cost: 1.980105, actual cost: 1.751786, loss: 0.052130
Predicted cost: 0.393786, actual cost: 0.694100, loss: 0.090189
Predicted cost: 0.172230, actual cost: 0.007941, loss: 0.026991
Predicted cost: 2.883102, actual cost: 3.164625, loss: 0.079255
Predicted cost: 0.369425, actual cost: 0.528786, loss: 0.025396
Predicted cost: 0.000000, actual cost: 0.016271, loss: 0.000265
Predicted cost: 2.257775, actual cost: 5.781925, loss: 12.419631
Predicted cost: 0.000000, actual cost: 0.012329, loss: 0.000152
Predicted cost: 0.199737, actual cost: 0.000000, loss: 0.039895
Predicted cost: 0.000000, actual cost: 0.504804, loss: 0.254827
Predicted cost: 1.310820, actual cost: 0.144355, loss: 1.360640
Predicted cost: 2.110453, actual cost: 1.634084, loss: 0.226928
Predicted cost: 0.019064, actual cost: 0.128786, loss: 0.012039
Predicted cost: 0.167406, actual cost: 0.746601, loss: 0.335466
Predicted cost: 0.253578, actual cost: 0.050007, loss: 0.041441
Predicted cost: 0.548160, actual cost: 0.174503, loss: 0.139619
Predicted cost: 0.000000, actual cost: 0.000000, loss: 0.000000
Predicted cost: 1.406551, actual cost: 1.506752, loss: 0.010040
Predicted cost: 0.030363, actual cost: 0.135811, loss: 0.011119
Predicted cost: 0.016128, actual cost: 0.021294, loss: 0.000027
Predicted cost: 0.000000, actual cost: 0.000572, loss: 0.000000
Predicted cost: 2.383374, actual cost: 2.970158, loss: 0.344315
Predicted cost: 0.160589, actual cost: 0.000334, loss: 0.025682
Predicted cost: 0.000000, actual cost: 0.000000, loss: 0.000000
Predicted cost: 4.590942, actual cost: 4.124682, loss: 0.217399
Predicted cost: 2.347105, actual cost: 2.538628, loss: 0.036681
Predicted cost: 4.810736, actual cost: 5.732641, loss: 0.849909
Predicted cost: 0.128731, actual cost: 0.178749, loss: 0.002502
Predicted cost: 0.000000, actual cost: 0.001338, loss: 0.000002
Predicted cost: 0.000000, actual cost: 0.000000, loss: 0.000000
Predicted cost: 3.636625, actual cost: 2.929590, loss: 0.499898
Predicted cost: 0.767780, actual cost: 1.053205, loss: 0.081467
Predicted cost: 1.054159, actual cost: 0.776430, loss: 0.077133
Predicted cost: 7.566755, actual cost: 6.802362, loss: 0.584296
Predicted cost: 3.083095, actual cost: 2.913978, loss: 0.028601
Predicted cost: 0.180613, actual cost: 0.000120, loss: 0.032578
Predicted cost: 1.518389, actual cost: 1.000430, loss: 0.268282
Predicted cost: 0.086117, actual cost: 0.000485, loss: 0.007333
Predicted cost: 0.000000, actual cost: 0.011587, loss: 0.000134
Predicted cost: 3.015713, actual cost: 2.556925, loss: 0.210487
Predicted cost: 0.605511, actual cost: 0.644960, loss: 0.001556
Predicted cost: 0.161367, actual cost: 0.576182, loss: 0.172071
Predicted cost: 1.505280, actual cost: 2.676846, loss: 1.372567
Predicted cost: 0.049727, actual cost: 0.064216, loss: 0.000210
Predicted cost: 0.385053, actual cost: 0.504878, loss: 0.014358
Predicted cost: 1.922491, actual cost: 1.806758, loss: 0.013394
Predicted cost: 1.943642, actual cost: 0.970290, loss: 0.947414
Predicted cost: 0.185274, actual cost: 0.000000, loss: 0.034326
Predicted cost: 0.000000, actual cost: 0.000000, loss: 0.000000
Predicted cost: 0.320423, actual cost: 0.000066, loss: 0.102629
Predicted cost: 0.548160, actual cost: 0.110798, loss: 0.191286
Predicted cost: 0.011291, actual cost: 0.021214, loss: 0.000098
Predicted cost: 0.007841, actual cost: 0.162407, loss: 0.023891
Predicted cost: 0.000000, actual cost: 0.173527, loss: 0.030112
Predicted cost: 6.560564, actual cost: 5.079003, loss: 2.195024
Predicted cost: 2.511228, actual cost: 2.810622, loss: 0.089636
Predicted cost: 0.246719, actual cost: 0.525829, loss: 0.077902
Predicted cost: 0.081992, actual cost: 0.005823, loss: 0.005802
Predicted cost: 0.000000, actual cost: 0.000000, loss: 0.000000
Predicted cost: 2.469976, actual cost: 1.769157, loss: 0.491148
Predicted cost: 2.230676, actual cost: 1.852044, loss: 0.143362
Predicted cost: 0.000000, actual cost: 0.000000, loss: 0.000000
Predicted cost: 0.195523, actual cost: 0.469794, loss: 0.075225
Predicted cost: 0.000000, actual cost: 0.707161, loss: 0.500077
Predicted cost: 0.642080, actual cost: 0.378522, loss: 0.069463
Predicted cost: 0.000000, actual cost: 0.204323, loss: 0.041748
Predicted cost: 3.149524, actual cost: 2.757473, loss: 0.153704
Predicted cost: 0.839615, actual cost: 0.807410, loss: 0.001037
Predicted cost: 1.536307, actual cost: 0.888194, loss: 0.420052
Predicted cost: 0.000000, actual cost: 0.000000, loss: 0.000000
Predicted cost: 2.022213, actual cost: 1.765666, loss: 0.065816
Predicted cost: 0.855992, actual cost: 1.535392, loss: 0.461584
Predicted cost: 0.198572, actual cost: 0.054816, loss: 0.020666
Predicted cost: 0.557379, actual cost: 0.004288, loss: 0.305909
Predicted cost: 0.405048, actual cost: 0.000647, loss: 0.163540
Predicted cost: 0.145074, actual cost: 0.376152, loss: 0.053397
Predicted cost: 0.099263, actual cost: 0.096234, loss: 0.000009
Predicted cost: 2.321654, actual cost: 2.174744, loss: 0.021582
Predicted cost: 0.190416, actual cost: 0.297883, loss: 0.011549
Predicted cost: 0.221668, actual cost: 0.001313, loss: 0.048556
Predicted cost: 2.297536, actual cost: 2.391643, loss: 0.008856
Predicted cost: 0.000000, actual cost: 0.041755, loss: 0.001744
Predicted cost: 0.829645, actual cost: 1.154853, loss: 0.105760
Predicted cost: 0.000000, actual cost: 0.000000, loss: 0.000000
Predicted cost: 0.000000, actual cost: 0.031338, loss: 0.000982
Predicted cost: 1.069764, actual cost: 1.157071, loss: 0.007622
Predicted cost: 0.687918, actual cost: 0.017679, loss: 0.449220
Predicted cost: 0.001817, actual cost: 0.000375, loss: 0.000002
Predicted cost: 0.232534, actual cost: 0.012128, loss: 0.048579
Predicted cost: 0.073191, actual cost: 0.149696, loss: 0.005853
Predicted cost: 0.063063, actual cost: 0.009629, loss: 0.002855
Predicted cost: 1.348907, actual cost: 1.121242, loss: 0.051831
Predicted cost: 8.758288, actual cost: 7.457456, loss: 1.692166
Predicted cost: 0.096344, actual cost: 0.049734, loss: 0.002172
Predicted cost: 0.041254, actual cost: 0.000917, loss: 0.001627
Predicted cost: 0.000000, actual cost: 0.000974, loss: 0.000001
Predicted cost: 0.000000, actual cost: 0.034026, loss: 0.001158
Predicted cost: 0.000000, actual cost: 0.000000, loss: 0.000000
Predicted cost: 1.404615, actual cost: 1.038709, loss: 0.133887
Predicted cost: 0.000000, actual cost: 0.000000, loss: 0.000000
Predicted cost: 0.251249, actual cost: 0.003642, loss: 0.061309
Predicted cost: 1.820177, actual cost: 1.085523, loss: 0.539718
Predicted cost: 0.188772, actual cost: 0.742382, loss: 0.306484
Predicted cost: 2.903077, actual cost: 3.071528, loss: 0.028376
Predicted cost: 1.935920, actual cost: 1.819563, loss: 0.013539
Predicted cost: 1.007541, actual cost: 0.835916, loss: 0.029455
Predicted cost: 7.660722, actual cost: 5.965517, loss: 2.873721
Predicted cost: 1.576095, actual cost: 1.786195, loss: 0.044142
Predicted cost: 0.036324, actual cost: 0.000000, loss: 0.001319
Predicted cost: 0.000000, actual cost: 0.395300, loss: 0.156262
Predicted cost: 3.008128, actual cost: 2.717814, loss: 0.084282
Predicted cost: 0.000000, actual cost: 0.000000, loss: 0.000000
Predicted cost: 3.689488, actual cost: 3.786372, loss: 0.009387
Predicted cost: 3.622534, actual cost: 3.368913, loss: 0.064324
Predicted cost: 0.185274, actual cost: 0.015728, loss: 0.028746
Predicted cost: 1.302611, actual cost: 1.275901, loss: 0.000713
Predicted cost: 0.560879, actual cost: 0.725044, loss: 0.026950
Predicted cost: 2.607077, actual cost: 3.148420, loss: 0.293052
Predicted cost: 5.791891, actual cost: 3.799448, loss: 3.969831
Predicted cost: 0.025402, actual cost: 0.000000, loss: 0.000645
Predicted cost: 1.316915, actual cost: 0.902261, loss: 0.171938
Predicted cost: 3.978313, actual cost: 1.661497, loss: 5.367638
Predicted cost: 0.127062, actual cost: 0.000000, loss: 0.016145
Predicted cost: 0.081647, actual cost: 0.000006, loss: 0.006665
Predicted cost: 2.213252, actual cost: 4.082145, loss: 3.492762
Predicted cost: 0.386624, actual cost: 0.690516, loss: 0.092350
Predicted cost: 0.000000, actual cost: 0.000000, loss: 0.000000
Predicted cost: 0.000000, actual cost: 0.000000, loss: 0.000000
Predicted cost: 0.323006, actual cost: 0.179287, loss: 0.020655
Predicted cost: 0.678994, actual cost: 0.784813, loss: 0.011198
Predicted cost: 0.026152, actual cost: 0.028573, loss: 0.000006
Predicted cost: 1.348109, actual cost: 1.614703, loss: 0.071072
Predicted cost: 2.202152, actual cost: 2.265223, loss: 0.003978
Predicted cost: 0.239119, actual cost: 0.364213, loss: 0.015648
Predicted cost: 1.085857, actual cost: 1.617291, loss: 0.282423
Predicted cost: 0.574818, actual cost: 0.139549, loss: 0.189459
Predicted cost: 0.666944, actual cost: 0.121375, loss: 0.297645
Predicted cost: 0.086117, actual cost: 0.000485, loss: 0.007333
Predicted cost: 3.303843, actual cost: 2.801859, loss: 0.251988
Predicted cost: 2.020802, actual cost: 0.710749, loss: 1.716237
Predicted cost: 0.000000, actual cost: 0.013975, loss: 0.000195
Predicted cost: 0.487797, actual cost: 0.308331, loss: 0.032208
Predicted cost: 0.104841, actual cost: 0.074765, loss: 0.000905
Predicted cost: 0.113847, actual cost: 0.000000, loss: 0.012961
Predicted cost: 0.230664, actual cost: 0.694300, loss: 0.214959
Predicted cost: 0.000000, actual cost: 0.000000, loss: 0.000000
Predicted cost: 0.000000, actual cost: 0.000000, loss: 0.000000
Predicted cost: 0.000000, actual cost: 0.010415, loss: 0.000108
Predicted cost: 3.134952, actual cost: 4.265071, loss: 1.277170
Predicted cost: 0.076202, actual cost: 0.042108, loss: 0.001162
Predicted cost: 5.307182, actual cost: 7.688832, loss: 5.672259
Predicted cost: 0.304882, actual cost: 0.000141, loss: 0.092867
Predicted cost: 2.138787, actual cost: 2.116675, loss: 0.000489
Predicted cost: 0.000000, actual cost: 0.133569, loss: 0.017841
Predicted cost: 0.000000, actual cost: 0.172129, loss: 0.029628
Predicted cost: 4.968698, actual cost: 4.812608, loss: 0.024364
Predicted cost: 1.417678, actual cost: 1.039931, loss: 0.142693
Predicted cost: 0.000000, actual cost: 0.000000, loss: 0.000000
Predicted cost: 0.641908, actual cost: 0.018722, loss: 0.388360
Predicted cost: 0.000000, actual cost: 0.006772, loss: 0.000046
Predicted cost: 0.000000, actual cost: 0.000000, loss: 0.000000
Predicted cost: 0.000000, actual cost: 0.000000, loss: 0.000000
Predicted cost: 0.247087, actual cost: 0.295582, loss: 0.002352
Predicted cost: 0.000000, actual cost: 0.006385, loss: 0.000041
Predicted cost: 0.395878, actual cost: 1.178909, loss: 0.613138
Predicted cost: 0.000000, actual cost: 0.000000, loss: 0.000000
Predicted cost: 0.288764, actual cost: 0.697043, loss: 0.166692
Predicted cost: 1.343412, actual cost: 2.643145, loss: 1.689305
Predicted cost: 6.552049, actual cost: 13.815519, loss: 52.758007
Predicted cost: 0.016323, actual cost: 0.000002, loss: 0.000266
Predicted cost: 0.078760, actual cost: 0.001603, loss: 0.005953
Predicted cost: 6.113904, actual cost: 4.854732, loss: 1.585515
Predicted cost: 0.000000, actual cost: 0.051344, loss: 0.002636
Predicted cost: 0.000000, actual cost: 0.009717, loss: 0.000094
Predicted cost: 0.000000, actual cost: 0.006768, loss: 0.000046
Predicted cost: 1.157316, actual cost: 1.144449, loss: 0.000166
Predicted cost: 4.516585, actual cost: 5.136446, loss: 0.384228
Predicted cost: 0.000000, actual cost: 0.000649, loss: 0.000000
Predicted cost: 0.380130, actual cost: 0.468536, loss: 0.007816
Predicted cost: 1.292554, actual cost: 1.150463, loss: 0.020190
Predicted cost: 0.792808, actual cost: 1.010417, loss: 0.047353
Predicted cost: 0.000000, actual cost: 0.000278, loss: 0.000000
Predicted cost: 1.276149, actual cost: 1.191239, loss: 0.007210
Predicted cost: 0.125741, actual cost: 0.022291, loss: 0.010702
Average loss：0.5045228097374027
